date_game,ranker,game_season,age,team_id,game_location,opp_id,net_score,win_loss,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1982-02-03,39,39,34.8,LAL,home,NYK,-4,L ,1,39:00,6,14,.429,0,0,,0,2,.000,,,4,7,,,,3,12,,
1982-02-05,40,40,34.81,LAL,away,WSB,+3,W ,1,33:00,3,9,.333,0,0,,4,6,.667,,,8,3,,0,,3,10,,
1982-02-07,41,41,34.81,LAL,away,BOS,+6,W ,1,40:00,16,20,.800,0,0,,3,4,.750,,,7,1,,,,4,35,,
1982-02-09,42,42,34.82,LAL,away,ATL,+13,W ,1,21:00,3,9,.333,0,0,,8,9,.889,,,8,5,,2,,2,14,,
1982-02-10,43,43,34.82,LAL,away,KCK,-23,L ,1,34:00,8,12,.667,0,0,,4,4,1.000,,,5,3,0,4,,2,20,,
1982-02-12,44,44,34.83,LAL,home,SAS,-6,L ,1,29:00,5,16,.313,0,0,,0,1,.000,,,6,2,0,1,2,4,10,,
1982-02-14,45,45,34.83,LAL,home,BOS,-5,L ,1,40:00,7,16,.438,0,0,,7,10,.700,,,9,5,,,,5,21,,
1982-02-16,46,46,34.84,LAL,home,SEA,+7,W ,1,37:00,12,20,.600,0,0,,2,4,.500,2,6,8,3,,2,5,3,26,,
1982-02-19,47,47,34.85,LAL,home,GSW,+20,W ,1,25:00,8,14,.571,0,0,,1,4,.250,3,7,10,2,0,3,3,4,17,12.3,
1982-02-21,48,48,34.85,LAL,away,DEN,+1,W ,1,34:00,8,14,.571,0,0,,7,8,.875,3,5,8,2,0,2,4,2,23,17.6,
1982-02-23,49,49,34.86,LAL,home,DEN,+16,W ,1,26:00,8,13,.615,0,0,,1,1,1.000,1,6,7,3,0,2,2,3,17,13.9,
1982-02-25,50,50,34.86,LAL,away,SEA,+6,W ,1,33:00,12,23,.522,0,0,,7,9,.778,1,6,7,0,2,0,1,3,31,21.2,
1982-02-26,51,51,34.87,LAL,home,PHI,+2,W ,1,49:00,17,27,.630,0,0,,7,11,.636,,,19,3,0,5,,2,41,,
1982-02-28,52,52,34.87,LAL,home,CLE,+1,W ,1,40:00,15,23,.652,0,0,,2,7,.286,3,5,8,0,0,3,1,1,32,24.2,
1982-03-03,53,53,34.88,LAL,away,NJN,-8,L ,1,38:00,11,17,.647,0,0,,8,10,.800,,,6,2,,,,1,30,,
1982-03-04,54,54,34.88,LAL,away,NYK,-10,L ,1,45:00,18,33,.545,0,0,,3,3,1.000,,,14,3,,,,4,39,,
1982-03-07,55,55,34.89,LAL,away,PHI,-6,L ,1,38:00,11,17,.647,0,0,,4,6,.667,,,10,3,0,5,,3,26,,
1982-03-09,56,56,34.9,LAL,home,KCK,+6,W ,1,28:00,6,10,.600,0,0,,4,6,.667,,,6,2,0,4,,4,16,,
1982-03-12,57,57,34.9,LAL,home,CHI,-6,L ,1,41:00,10,22,.455,0,0,,3,4,.750,3,7,10,6,5,1,3,5,23,20.3,
1982-03-14,58,58,34.91,LAL,home,DAL,+22,W ,1,29:00,12,19,.632,0,0,,4,4,1.000,,,6,3,,,0,2,28,,
1982-03-16,59,59,34.92,LAL,away,POR,+12,W ,1,38:00,11,22,.500,0,0,,2,3,.667,4,4,8,2,1,3,4,4,24,15.5,
1982-03-17,60,60,34.92,LAL,away,UTA,+8,W ,1,38:00,13,20,.650,0,0,,2,4,.500,,,9,6,,2,,2,28,,
1982-03-19,61,61,34.92,LAL,away,DAL,+6,W ,1,39:00,11,14,.786,0,0,,1,4,.250,,,11,4,,,5,4,23,,
1982-03-21,62,62,34.93,LAL,home,HOU,+5,W ,1,16:00,6,9,.667,0,0,,0,1,.000,,,6,4,,,,1,12,,
1982-03-23,63,63,34.93,LAL,home,DAL,-2,L ,1,39:00,10,16,.625,0,0,,12,17,.706,,,4,1,,,3,4,32,,
1982-03-26,64,64,34.94,LAL,away,SAS,-5,L ,1,37:00,11,19,.579,0,0,,6,8,.750,,,10,3,1,0,5,0,28,,
1982-03-28,65,65,34.95,LAL,away,KCK,+5,W ,1,26:00,8,11,.727,0,0,,2,2,1.000,,,2,2,,1,,4,18,,
1982-03-30,66,66,34.95,LAL,home,SDC,+23,W ,1,25:00,11,16,.688,0,0,,6,7,.857,,,4,2,,2,1,1,28,,
1982-04-01,67,67,34.96,LAL,away,SDC,+17,W ,1,33:00,6,9,.667,0,0,,4,6,.667,,,5,2,,3,2,2,16,,
1982-04-02,68,68,34.96,LAL,home,PHO,-10,L ,1,36:00,9,17,.529,0,0,,1,3,.333,3,6,9,3,1,3,5,4,19,12.4,
1982-04-04,69,69,34.97,LAL,home,POR,+18,W ,1,33:00,11,18,.611,0,0,,2,2,1.000,5,2,7,2,1,2,4,4,24,18.1,
1982-04-06,70,70,34.97,LAL,away,HOU,+11,W ,1,37:00,7,14,.500,0,0,,6,8,.750,,,3,3,3,5,,4,20,,
1982-04-09,71,71,34.98,LAL,home,DEN,+25,W ,1,26:00,9,10,.900,0,0,,2,2,1.000,0,7,7,4,1,8,2,1,20,25.7,
1982-04-11,72,72,34.99,LAL,home,SEA,+3,W ,1,39:00,15,24,.625,0,0,,3,4,.750,4,5,9,4,,4,3,4,33,,
1982-04-13,73,73,34.99,LAL,away,GSW,-5,L ,1,34:00,13,21,.619,0,0,,1,3,.333,1,9,10,2,1,0,2,4,27,18.9,
1982-04-14,74,74,34.99,LAL,home,UTA,+13,W ,1,25:00,11,18,.611,0,0,,0,0,,,,7,4,,0,,5,22,,
1982-04-16,75,75,35.0,LAL,home,GSW,+16,W ,1,30:00,11,20,.550,0,0,,4,5,.800,2,4,6,2,0,2,2,1,26,19.0,
1982-04-18,76,76,35.1,LAL,away,PHO,+5,W ,1,40:00,14,26,.538,0,0,,6,7,.857,2,5,7,1,1,2,0,2,34,26.2,
1975-10-23,1,1,28.52,LAL,away,NYK,+3,W ,,37:00,9,18,.500,,,,9,13,.692,,,20,5,,4,,6,27,,
1975-10-27,2,2,28.53,LAL,away,PHI,-13,L ,,43:00,10,17,.588,,,,3,5,.600,,,14,4,,1,,2,23,,
1975-10-28,3,3,28.53,LAL,away,MIL,+7,W ,,45:00,12,19,.632,,,,6,9,.667,,,20,5,0,9,,3,30,,
1975-10-29,4,4,28.54,LAL,away,DET,-13,L ,,44:00,12,28,.429,,,,6,7,.857,,,16,1,,8,,4,30,,
1975-10-31,5,5,28.54,LAL,home,SEA,+16,W ,1,40:00,10,15,.667,,,,7,12,.583,,,24,5,,7,,5,27,,
1975-11-02,6,6,28.55,LAL,home,ATL,+3,W ,,49:00,15,29,.517,,,,9,10,.900,,,23,5,,10,,6,39,,
1975-11-04,7,7,28.55,LAL,away,KCK,-18,L ,1,,8,19,.421,,,,7,11,.636,,,13,3,1,4,,5,23,,
1975-11-05,8,8,28.56,LAL,away,NOJ,-3,L ,,34:00,11,28,.393,,,,3,6,.500,6,18,24,2,,,,4,25,,
1975-11-07,9,9,28.56,LAL,home,NYK,+8,W ,,43:00,16,33,.485,,,,8,13,.615,,,22,3,,5,,4,40,,
1975-11-08,10,10,28.56,LAL,away,GSW,-8,L ,1,41:00,11,27,.407,,,,2,3,.667,3,19,22,7,3,1,,4,24,,
1975-11-09,11,11,28.56,LAL,home,KCK,+13,W ,1,32:00,7,16,.438,,,,5,7,.714,3,15,18,3,2,5,,3,19,,
1975-11-12,12,12,28.57,LAL,home,NOJ,+16,W ,,41:00,14,22,.636,,,,5,7,.714,,,16,6,,8,,3,33,,
1975-11-14,13,13,28.57,LAL,home,PHO,+7,W ,1,42:00,14,22,.636,,,,7,11,.636,3,16,19,9,1,8,,5,35,,
1975-11-16,14,14,28.59,LAL,home,CHI,+17,W ,1,38:00,8,12,.667,,,,2,2,1.000,0,15,15,4,2,8,,3,18,,
1975-11-18,15,15,28.59,LAL,away,BUF,-14,L ,1,42:00,15,25,.600,,,,5,6,.833,4,12,16,6,3,3,,4,35,,
1975-11-19,16,16,28.59,LAL,away,HOU,+8,W ,1,48:00,10,18,.556,,,,6,11,.545,3,18,21,6,0,8,,3,26,,
1975-11-21,17,17,28.6,LAL,home,MIL,+12,W ,1,48:00,12,15,.800,,,,6,10,.600,5,14,19,6,3,3,,5,30,,
1975-11-23,18,18,28.61,LAL,home,HOU,+11,W ,1,39:00,11,20,.550,,,,0,3,.000,2,11,13,4,1,2,,0,22,,
1975-11-26,19,19,28.61,LAL,away,POR,-17,L ,1,44:00,19,33,.576,,,,10,15,.667,1,11,12,6,0,2,,3,48,,
1975-11-28,20,20,28.62,LAL,home,BUF,+21,W ,1,31:00,5,10,.500,,,,8,9,.889,3,21,24,6,0,5,,2,18,,
1975-11-30,21,21,28.62,LAL,home,POR,+7,W ,1,35:00,11,18,.611,,,,0,4,.000,1,11,12,3,1,3,,6,22,,
1975-12-02,22,22,28.63,LAL,away,WSB,-3,L ,1,43:00,14,25,.560,,,,2,3,.667,4,17,21,3,2,3,,2,30,,
1975-12-03,23,23,28.63,LAL,away,DET,+8,W ,1,46:00,11,27,.407,,,,7,9,.778,4,17,21,2,2,11,,4,29,,
1975-12-07,24,24,28.64,LAL,home,WSB,+8,W ,,41:00,12,17,.706,,,,3,6,.500,,,17,6,,,,4,27,,
1975-12-12,25,25,28.66,LAL,home,PHI,+12,W ,1,39:00,11,23,.478,,,,12,14,.857,1,20,21,8,1,3,,5,34,,
1975-12-13,26,26,28.66,LAL,away,PHO,-8,L ,1,46:00,14,21,.667,,,,13,14,.929,4,14,18,5,4,6,,4,41,,
1975-12-14,27,27,28.66,LAL,home,DET,+10,W ,1,42:00,11,17,.647,,,,5,7,.714,5,29,34,6,2,8,,3,27,,
1975-12-16,28,28,28.67,LAL,home,CLE,-20,L ,1,40:00,14,31,.452,,,,6,7,.857,9,13,22,2,2,0,,3,34,,
1975-12-18,29,29,28.67,LAL,away,ATL,-16,L ,,42:00,12,22,.545,,,,8,11,.727,,,20,6,,,,4,32,,
1975-12-19,30,30,28.68,LAL,away,CHI,-13,L ,1,38:00,7,16,.438,,,,3,3,1.000,1,7,8,3,0,2,,1,17,,
1975-12-21,31,31,28.68,LAL,away,CLE,-1,L ,1,43:00,13,33,.394,,,,8,10,.800,2,10,12,3,0,7,,2,34,,
1975-12-23,32,32,28.69,LAL,home,KCK,+14,W ,1,42:00,10,21,.476,,,,3,5,.600,3,19,22,5,2,7,,4,23,,
1975-12-26,33,33,28.7,LAL,home,POR,+9,W ,1,46:00,17,27,.630,,,,7,8,.875,3,17,20,3,1,9,,5,41,,
1975-12-27,34,34,28.7,LAL,away,SEA,+9,W ,1,38:00,6,13,.462,,,,8,12,.667,2,22,24,3,1,7,,6,20,,
1975-12-28,35,35,28.7,LAL,home,BOS,-10,L ,1,47:00,12,21,.571,,,,4,8,.500,2,22,24,7,2,6,,5,28,,
1975-12-30,36,36,28.71,LAL,home,SEA,-12,L ,1,43:00,11,22,.500,,,,6,6,1.000,2,12,14,4,0,4,,5,28,,
1976-01-02,37,37,28.72,LAL,home,GSW,-8,L ,1,44:00,8,24,.333,,,,9,11,.818,4,17,21,7,0,7,,4,25,,
1976-01-03,38,38,28.72,LAL,away,GSW,-31,L ,1,39:00,9,17,.529,,,,8,8,1.000,6,12,18,4,0,3,,3,26,,
1976-01-04,39,39,28.72,LAL,home,POR,+9,W ,1,45:00,15,22,.682,,,,9,10,.900,4,11,15,5,5,1,,3,39,,
1976-01-06,40,40,28.73,LAL,away,BUF,-1,L ,1,46:00,5,16,.313,,,,10,15,.667,6,16,22,10,2,5,,4,20,,
1976-01-07,41,41,28.73,LAL,away,BOS,-6,L ,1,44:00,13,26,.500,,,,1,2,.500,2,12,14,4,2,4,,2,27,,
1976-01-09,42,42,28.73,LAL,away,PHI,-3,L ,1,13:00,3,5,.600,,,,2,2,1.000,0,2,2,2,0,1,,2,8,,
1976-01-11,43,43,28.74,LAL,away,MIL,-6,L ,1,48:00,13,25,.520,,,,9,12,.750,9,13,22,1,1,4,,1,35,,
1976-01-13,44,44,28.75,LAL,away,CHI,+2,W ,1,47:00,13,27,.481,,,,9,12,.750,3,18,21,2,3,6,,3,35,,
1976-01-22,45,45,28.77,LAL,away,GSW,-24,L ,,40:00,7,15,.467,,,,6,7,.857,,,15,3,,5,,3,20,,
1976-01-23,46,46,28.77,LAL,away,POR,-23,L ,1,41:00,11,25,.440,,,,4,8,.500,1,9,10,3,1,2,,3,26,,
1976-01-25,47,47,28.78,LAL,home,WSB,-4,L ,1,43:00,10,14,.714,,,,3,3,1.000,2,16,18,2,1,4,,2,23,,
1976-01-28,48,48,28.79,LAL,home,PHO,+3,W ,1,42:00,11,15,.733,,,,6,12,.500,3,14,17,6,3,5,,4,28,,
1976-01-30,49,49,28.79,LAL,home,POR,-8,L ,1,42:00,14,24,.583,,,,7,10,.700,2,11,13,3,1,5,,4,35,,
1976-02-01,50,50,28.8,LAL,home,PHI,+21,W ,1,42:00,8,18,.444,,,,11,15,.733,1,13,14,4,2,4,,2,27,,
1976-02-05,51,51,28.81,LAL,away,KCK,-8,L ,1,42:00,13,25,.520,,,,5,7,.714,5,8,13,3,2,2,,5,31,,
1976-02-06,52,52,28.81,LAL,away,CHI,-6,L ,1,46:00,15,29,.517,,,,3,4,.750,2,8,10,4,1,6,,3,33,,
1976-02-08,53,53,28.82,LAL,away,ATL,+8,W ,1,37:00,8,16,.500,,,,6,6,1.000,5,11,16,3,0,5,,4,22,,
1976-02-10,54,54,28.82,LAL,home,DET,+18,W ,1,42:00,3,15,.200,,,,2,4,.500,1,14,15,5,0,6,,4,8,,
1976-02-13,55,55,28.83,LAL,home,NOJ,+14,W ,1,34:00,12,21,.571,,,,8,9,.889,3,12,15,8,0,3,,5,32,,
1976-02-15,56,56,28.84,LAL,away,WSB,-13,L ,1,43:00,10,25,.400,,,,1,2,.500,3,10,13,6,1,1,,4,21,,
1976-02-17,57,57,28.84,LAL,away,NOJ,+14,W ,1,45:00,11,28,.393,,,,6,8,.750,3,19,22,5,2,4,,2,28,,
1976-02-18,58,58,28.84,LAL,away,HOU,-16,L ,1,41:00,16,22,.727,,,,2,4,.500,2,11,13,6,0,0,,5,34,,
1976-02-20,59,59,28.85,LAL,home,BOS,-12,L ,1,40:00,8,24,.333,,,,4,5,.800,1,6,7,3,0,4,,3,20,,
1976-02-22,60,60,28.85,LAL,away,SEA,-6,L ,1,41:00,9,15,.600,,,,6,7,.857,2,12,14,5,0,3,,3,24,,
1976-02-27,61,61,28.87,LAL,home,KCK,+7,W ,1,44:00,11,21,.524,,,,5,9,.556,3,8,11,6,1,4,,3,27,,
1976-02-29,62,62,28.87,LAL,home,CLE,+11,W ,1,44:00,12,26,.462,,,,2,2,1.000,0,11,11,7,4,5,,1,26,,
1976-03-05,63,63,28.89,LAL,home,GSW,+7,W ,1,46:00,13,18,.722,,,,9,12,.750,5,15,20,12,3,2,,4,35,,
1976-03-07,64,64,28.89,LAL,home,CHI,-3,L ,1,42:00,11,20,.550,,,,3,7,.429,2,15,17,10,3,3,,4,25,,
1976-03-09,65,65,28.9,LAL,away,NYK,-5,L ,1,42:00,12,25,.480,,,,2,6,.333,8,8,16,6,1,5,,5,26,,
1976-03-10,66,66,28.9,LAL,away,BOS,-3,L ,1,32:00,11,25,.440,,,,6,8,.750,2,8,10,3,0,1,,6,28,,
1976-03-12,67,67,28.91,LAL,home,NYK,+18,W ,1,40:00,12,26,.462,,,,5,6,.833,9,17,26,7,0,5,,1,29,,
1976-03-14,68,68,28.91,LAL,home,BUF,+28,W ,1,37:00,13,15,.867,,,,4,5,.800,0,12,12,8,7,3,,2,30,,
1976-03-16,69,69,28.92,LAL,away,CLE,+4,W ,1,46:00,16,20,.800,,,,0,0,,3,15,18,9,2,0,,4,32,,
1976-03-17,70,70,28.92,LAL,away,MIL,-13,L ,1,38:00,10,19,.526,,,,1,1,1.000,6,12,18,7,2,3,,5,21,,
1976-03-19,71,71,28.93,LAL,home,DET,+15,W ,1,32:00,9,13,.692,,,,7,9,.778,2,3,5,7,0,1,,5,25,,
1976-03-20,72,72,28.93,LAL,away,PHO,-13,L ,1,41:00,11,19,.579,,,,6,11,.545,4,10,14,2,2,4,,5,28,,
1976-03-21,73,73,28.93,LAL,home,MIL,-19,L ,1,42:00,13,23,.565,,,,8,12,.667,5,8,13,5,1,0,,4,34,,
1976-03-23,74,74,28.94,LAL,home,HOU,+19,W ,1,35:00,15,27,.556,,,,0,0,,6,14,20,5,0,2,,4,30,,
1976-03-26,75,75,28.95,LAL,home,ATL,+22,W ,,41:00,10,16,.625,,,,3,4,.750,,,14,6,3,,,3,23,,
1976-03-27,76,76,28.95,LAL,away,GSW,-16,L ,1,35:00,4,15,.267,,,,3,5,.600,3,17,20,6,1,3,,3,11,,
1976-03-28,77,77,28.95,LAL,home,PHO,-3,L ,1,48:00,12,20,.600,,,,11,17,.647,8,13,21,7,2,3,,2,35,,
1976-03-31,78,78,28.96,LAL,away,SEA,-11,L ,1,44:00,10,20,.500,,,,10,17,.588,3,12,15,5,3,2,,4,30,,
1976-04-02,79,79,28.96,LAL,home,SEA,+8,W ,1,33:00,10,18,.556,,,,3,4,.750,5,9,14,3,0,2,,6,23,,
1976-04-04,80,80,28.97,LAL,home,GSW,+7,W ,1,42:00,16,23,.696,,,,2,5,.400,7,10,17,9,3,3,,1,34,,
1976-04-06,81,81,28.98,LAL,away,POR,-2,L ,1,45:00,12,25,.480,,,,5,7,.714,1,12,13,6,1,2,,4,29,,
1976-04-08,82,82,28.98,LAL,away,PHO,-15,L ,1,46:00,11,21,.524,,,,6,9,.667,4,13,17,8,1,1,,2,28,,
1976-10-21,1,1,29.52,LAL,away,NYK,-5,L ,,43:00,13,22,.591,,,,3,6,.500,,,17,5,,,,4,29,,
1976-10-22,2,2,29.52,LAL,away,WSB,+19,W ,,40:00,15,25,.600,,,,3,5,.600,,,19,1,,4,,5,33,,
1976-10-24,3,3,29.52,LAL,away,CLE,-5,L ,1,35:00,9,23,.391,,,,11,12,.917,1,8,9,1,0,3,,4,29,,
1976-10-26,4,4,29.53,LAL,away,KCK,-2,L ,1,33:00,9,12,.750,,,,7,13,.538,,,16,3,1,3,,6,25,,
1976-10-29,5,5,29.54,LAL,home,ATL,+17,W ,,35:00,14,21,.667,,,,1,1,1.000,,,23,1,,5,,1,29,,
1976-10-31,6,6,29.54,LAL,home,DET,+20,W ,,36:00,9,16,.563,,,,3,5,.600,,,10,3,,,,4,21,,
1976-11-05,7,7,29.56,LAL,home,NYK,-5,L ,,38:00,15,26,.577,,,,7,12,.583,,,11,3,,5,,4,37,,
1976-11-07,8,8,29.56,LAL,home,KCK,+11,W ,1,40:00,11,16,.688,,,,2,4,.500,1,23,24,8,0,3,,2,24,,
1976-11-09,9,9,29.56,LAL,away,BUF,-5,L ,,46:00,17,24,.708,,,,3,4,.750,,,21,2,,,,5,37,,
1976-11-10,10,10,29.56,LAL,away,BOS,-5,L ,,30:00,13,21,.619,,,,7,10,.700,,,11,2,,,,6,33,,
1976-11-12,11,11,29.57,LAL,home,IND,+11,W ,,39:00,16,28,.571,,,,2,3,.667,,,17,1,,3,,1,34,,
1976-11-14,12,12,29.57,LAL,home,CLE,-2,L ,1,44:00,7,20,.350,,,,6,7,.857,3,16,19,3,4,5,,4,20,,
1976-11-19,13,13,29.59,LAL,home,GSW,+22,W ,1,36:00,11,16,.688,,,,4,4,1.000,4,16,20,7,2,3,,2,26,,
1976-11-21,14,14,29.6,LAL,home,NYN,+5,W ,,40:00,14,16,.875,,,,5,6,.833,,,15,0,,3,,1,33,,
1976-11-23,15,15,29.61,LAL,away,MIL,+3,W ,,37:00,14,23,.609,,,,8,9,.889,,,6,6,3,0,,2,36,,
1976-11-24,16,16,29.61,LAL,away,DEN,-10,L ,1,40:00,11,18,.611,,,,6,6,1.000,1,4,5,1,0,5,,5,28,,
1976-11-26,17,17,29.61,LAL,home,POR,+3,W ,1,45:00,13,28,.464,,,,6,8,.750,4,10,14,2,3,1,,5,32,,
1976-11-28,18,18,29.62,LAL,home,CHI,+19,W ,1,26:00,10,18,.556,,,,1,4,.250,2,12,14,1,3,1,,3,21,,
1976-11-30,19,19,29.62,LAL,home,WSB,+7,W ,,40:00,11,21,.524,,,,4,6,.667,,,17,10,,2,,3,26,,
1976-12-03,20,20,29.63,LAL,home,SAS,+9,W ,,41:00,10,17,.588,,,,1,1,1.000,,,15,4,1,1,,1,21,,
1976-12-04,21,21,29.64,LAL,away,GSW,-2,L ,1,43:00,8,19,.421,,,,3,6,.500,3,10,13,8,2,4,,2,19,,
1976-12-07,22,22,29.64,LAL,away,CHI,-8,L ,1,30:00,5,10,.500,,,,3,4,.750,2,5,7,1,0,4,,5,13,,
1976-12-08,23,23,29.65,LAL,away,IND,-13,L ,,42:00,9,12,.750,,,,4,6,.667,,,13,4,1,6,,4,22,,
1976-12-10,24,24,29.65,LAL,home,HOU,+10,W ,,33:00,7,10,.700,,,,4,5,.800,,,16,8,,4,,2,18,,
1976-12-12,25,25,29.66,LAL,home,DEN,+29,W ,1,26:00,8,15,.533,,,,2,2,1.000,4,11,15,5,0,3,,3,18,,
1976-12-14,26,26,29.66,LAL,away,ATL,-2,L ,,42:00,13,28,.464,,,,5,7,.714,,,18,2,,,,1,31,,
1976-12-15,27,27,29.67,LAL,away,NOJ,+10,W ,,43:00,16,29,.552,,,,3,5,.600,,,16,5,,,,2,35,,
1976-12-17,28,28,29.67,LAL,home,PHO,+13,W ,1,40:00,12,20,.600,,,,3,5,.600,2,13,15,6,3,3,,2,27,,
1976-12-18,29,29,29.67,LAL,away,POR,+4,W ,1,45:00,17,26,.654,,,,1,3,.333,2,14,16,4,1,7,,5,35,,
1976-12-19,30,30,29.68,LAL,home,KCK,+11,W ,1,34:00,9,13,.692,,,,3,4,.750,,,11,5,1,3,,3,21,,
1976-12-21,31,31,29.68,LAL,home,BUF,+8,W ,,37:00,10,19,.526,,,,6,8,.750,,,21,4,,,,4,26,,
1976-12-25,32,32,29.69,LAL,away,PHO,-17,L ,1,38:00,9,14,.643,,,,4,9,.444,,,11,6,,,,5,22,,
1976-12-26,33,33,29.7,LAL,home,MIL,+8,W ,,36:00,9,17,.529,,,,1,2,.500,,,11,2,,2,,1,19,,
1976-12-28,34,34,29.7,LAL,home,BOS,+29,W ,,33:00,12,18,.667,,,,6,6,1.000,,,16,6,,,,4,30,,
1977-01-02,35,35,29.72,LAL,home,POR,+5,W ,1,43:00,11,16,.688,,,,3,4,.750,3,15,18,4,2,3,,5,25,,
1977-01-05,36,36,29.72,LAL,away,PHI,-23,L ,,31:00,12,21,.571,,,,4,5,.800,,,14,2,,,,1,28,,
1977-01-07,37,37,29.73,LAL,away,NYN,+3,W ,,43:00,6,8,.750,,,,7,10,.700,,,14,4,,6,,4,19,,
1977-01-09,38,38,29.73,LAL,away,DET,+6,W ,,42:00,10,18,.556,,,,8,8,1.000,,,13,5,,5,,5,28,,
1977-01-11,39,39,29.74,LAL,away,CLE,+2,W ,1,46:00,16,27,.593,,,,8,12,.667,1,11,12,3,0,3,,2,40,,
1977-01-14,40,40,29.75,LAL,away,SAS,+3,W ,,40:00,7,13,.538,,,,4,6,.667,,,16,7,,7,,5,18,,
1977-01-15,41,41,29.75,LAL,away,HOU,-6,L ,,35:00,11,17,.647,,,,6,6,1.000,,,11,5,,,,4,28,,
1977-01-18,42,42,29.76,LAL,away,KCK,+2,W ,1,34:00,15,24,.625,,,,6,7,.857,,,12,4,1,2,,4,36,,
1977-01-21,43,43,29.77,LAL,home,NYK,+14,W ,,39:00,13,24,.542,,,,9,10,.900,,,24,1,,,,2,35,,
1977-01-23,44,44,29.77,LAL,home,IND,+17,W ,,30:00,10,16,.625,,,,5,6,.833,,,14,3,,3,,4,25,,
1977-01-25,45,45,29.78,LAL,home,SEA,+11,W ,,35:00,10,13,.769,,,,2,2,1.000,,,10,1,3,2,,2,22,,
1977-01-26,46,46,29.78,LAL,away,SEA,-15,L ,,33:00,5,8,.625,,,,4,4,1.000,,,13,1,,,,6,14,,
1977-01-28,47,47,29.79,LAL,home,PHI,+13,W ,,39:00,16,27,.593,,,,7,13,.538,,,9,7,,,,4,39,,
1977-01-30,48,48,29.79,LAL,home,NOJ,+2,W ,,37:00,12,20,.600,,,,3,7,.429,,,12,6,,3,,2,27,,
1977-02-01,49,49,29.8,LAL,home,MIL,+21,W ,,36:00,15,25,.600,,,,4,8,.500,,,14,4,,2,,3,34,,
1977-02-04,50,50,29.81,LAL,away,BOS,-1,L ,,40:00,13,28,.464,,,,7,10,.700,,,14,3,,,,2,33,,
1977-02-06,51,51,29.81,LAL,away,PHI,-5,L ,,41:00,10,19,.526,,,,6,8,.750,,,16,5,,,,1,26,,
1977-02-08,52,52,29.82,LAL,away,NYK,-18,L ,,32:00,7,16,.438,,,,8,13,.615,,,6,2,,,,3,22,,
1977-02-09,53,53,29.82,LAL,away,BUF,+15,W ,,36:00,13,21,.619,,,,4,4,1.000,,,12,6,,5,,5,30,,
1977-02-11,54,54,29.82,LAL,home,DEN,+8,W ,1,34:00,11,17,.647,,,,7,8,.875,3,5,8,7,1,3,,5,29,,
1977-02-18,55,55,29.84,LAL,home,ATL,-10,L ,,40:00,10,19,.526,,,,6,8,.750,,,13,5,,,,1,26,,
1977-02-20,56,56,29.85,LAL,away,WSB,+7,W ,,39:00,14,23,.609,,,,7,8,.875,,,6,4,,3,,3,35,,
1977-02-22,57,57,29.85,LAL,away,SAS,-32,L ,,29:00,13,17,.765,,,,3,6,.500,,,15,6,1,1,,3,29,,
1977-02-23,58,58,29.86,LAL,away,DET,-1,L ,,39:00,6,13,.462,,,,2,2,1.000,,,14,2,,,,3,14,,
1977-02-25,59,59,29.86,LAL,home,PHI,+2,W ,,43:00,15,26,.577,,,,9,10,.900,,,17,5,,4,,1,39,,
1977-02-27,60,60,29.87,LAL,home,HOU,+5,W ,,41:00,11,15,.733,,,,7,11,.636,,,11,4,,8,,3,29,,
1977-03-01,61,61,29.87,LAL,away,ATL,+2,W ,,40:00,10,15,.667,,,,4,7,.571,,,16,4,,6,,4,24,,
1977-03-02,62,62,29.88,LAL,away,HOU,-7,L ,,38:00,7,17,.412,,,,9,12,.750,,,8,5,,,,2,23,,
1977-03-04,63,63,29.88,LAL,home,CHI,-15,L ,1,31:00,9,18,.500,,,,0,4,.000,4,5,9,1,1,1,,4,18,,
1977-03-06,64,64,29.89,LAL,home,CLE,+5,W ,1,31:00,7,14,.500,,,,6,9,.667,3,7,10,3,1,1,,6,20,,
1977-03-11,65,65,29.9,LAL,home,WSB,+3,W ,,42:00,13,27,.481,,,,5,9,.556,,,20,6,,3,,4,31,,
1977-03-13,66,66,29.91,LAL,away,NYN,+3,W ,,38:00,8,17,.471,,,,7,11,.636,,,12,3,,7,,3,23,,
1977-03-14,67,67,29.91,LAL,away,MIL,-4,L ,,41:00,9,21,.429,,,,7,8,.875,,,11,9,1,4,,2,25,,
1977-03-15,68,68,29.91,LAL,away,DEN,-12,L ,1,39:00,10,20,.500,,,,1,2,.500,2,7,9,4,0,1,,4,21,,
1977-03-18,69,69,29.92,LAL,home,GSW,+13,W ,1,37:00,11,23,.478,,,,2,3,.667,3,11,14,3,0,2,,4,24,,
1977-03-20,70,70,29.93,LAL,home,NOJ,+5,W ,,36:00,12,23,.522,,,,5,6,.833,,,17,4,,7,,0,29,,
1977-03-22,71,71,29.93,LAL,away,CHI,-16,L ,1,28:00,9,14,.643,,,,0,1,.000,3,8,11,4,0,5,,4,18,,
1977-03-23,72,72,29.93,LAL,away,IND,+8,W ,,33:00,12,18,.667,,,,2,3,.667,,,13,8,,4,,5,26,,
